Original ID,Raw MetaNetX ID,transport,Final ID
DNDPt51m,MNXR97205,1,Transport removed
DNDPt53m,MNXR97666,1,Transport removed
DNDPt54m,MNXR97667,1,Transport removed
DNDPt58m,MNXR97671,1,Transport removed
DNDPt7m,MNXR97176,1,Transport removed
DOLPH_Ler,MNXR142809,0,MNXR142809
DOPABMO_1,MNXR138251,0,MNXR138251
DOPACHRMISO,MNXR97751,0,MNXR97751
DOPAMT,MNXR97752,0,MNXR97752
DOPASULT,MNXR97755,0,MNXR97755
DORNOp,MNXR97759,0,MNXR97759
DPGM,MNXR107112,0,MNXR107112
DPMVDx,MNXR153392,0,MNXR153392
DRPA,MNXR97787,0,MNXR97787
DURIK1m,MNXR97817~,0,MNXR97817
DUTPDPn,MNXR97822~,0,MNXR97822
EBP1r,MNXR96689~,0,MNXR96689
EBP2r,MNXR96687,0,MNXR96687
ECOAH1m,MNXR97883,0,MNXR97883
ECOAH1x,MNXR97883~,0,MNXR97883
EHGLAT2m,MNXR97909,0,MNXR97909
EHGLATm,MNXR97908,0,MNXR97908
EICOSTETCPT2,MNXR97910~,0,MNXR97910
EICOSTETCRNt,MNXR97911,1,Transport removed
ELAIDCPT1,MNXR97913,0,MNXR97913
ELAIDCPT2,MNXR97913~,0,MNXR97913
ELAIDCRNt,MNXR97914,1,Transport removed
ELAIDt,MNXR97915,1,Transport removed
ESTRADIOLGLCt,MNXR97952,1,Transport removed
ESTRADIOLGLCt2,MNXR97953,1,Transport removed
ESTSULT,MNXR190966,0,MNXR190966
ETHP,MNXR97976,0,MNXR97976
ETOHMO,MNXR97979,0,MNXR97979
F1PGT,MNXR139952,0,MNXR139952
FACOAL150,MNXR168455~,0,MNXR168455
FACOAL180,MNXR99164,0,MNXR99164
FACOAL1812_1,MNXR157248,0,MNXR157248
FACOAL1813,MNXR99171,0,MNXR99171
FACOAL1832,MNXR191022~,0,MNXR191022
FACOAL191,MNXR191024~,0,MNXR191024
FACOAL200,MNXR153485,0,MNXR153485
FACOAL206,MNXR191028,0,MNXR191028
FACOAL224,MNXR99187,0,MNXR99187
FACOAL226,MNXR99190~,0,MNXR99190
FACOAL244_1,MNXR99194~,0,MNXR99194
FACOAL245_2,MNXR99196,0,MNXR99196
FACOAL246_1,MNXR99197~,0,MNXR99197
FACOAL260,MNXR191035,0,MNXR191035
FADDP,MNXR192649~,0,MNXR192649
FAEL183,MNXR99218,0,MNXR99218
FAH3_1,MNXR99233~,0,MNXR99233
FAOXC140,MNXR99281,0,MNXR99281
FAOXC150m,MNXR99291,0,MNXR99291
FAOXC160,MNXR99294,0,MNXR99294
FAOXC161802m,MNXR99301,0,MNXR99301
FAOXC16180m,MNXR99302,0,MNXR99302
FAOXC170m,MNXR99312,0,MNXR99312
FAOXC180,MNXR99313,0,MNXR99313
FAOXC1811602m_1,MNXR157366,0,MNXR157366
CRNCARtm,MNXR96898~,1,Transport removed
r2434,MNXR105416~,1,Transport removed
CARN160t_m,MNXR105417,1,Transport removed
CARN1819Zt_m,MNXR155036,1,Transport removed
r2437,MNXR96897,1,Transport removed
FAOXC183803m,MNXR99325,0,MNXR99325
r2438,MNXR163370,1,Transport removed
r2447,MNXR106295,1,Transport removed
FAOXC183806x,MNXR99326~,0,MNXR99326
r2449,MNXR106296,1,Transport removed
r2465_1,MNXR105280,1,Transport removed
r2482,MNXR106297,1,Transport removed
FAOXC18480x,MNXR99331,0,MNXR99331
r2483,MNXR106298,1,Transport removed
r2485,MNXR106300,1,Transport removed
FAOXC200180m,MNXR99336,0,MNXR99336
r2490,MNXR106305,1,Transport removed
r2494,MNXR106309,1,Transport removed
FAOXC204184m,MNXR99341,0,MNXR99341
r2495,MNXR106310,1,Transport removed
r2497,MNXR105486,1,Transport removed
FAOXC2242046m,MNXR99349,0,MNXR99349
r2498,MNXR105487~,1,Transport removed
r2499,MNXR106312,1,Transport removed
r2501,MNXR106313,1,Transport removed
FAOXC2242046x,MNXR99350,0,MNXR99350
r2503,MNXR106315,1,Transport removed
FAOXC2251836x,MNXR99351~,0,MNXR99351
r2526,MNXR104352~,1,Transport removed
r2535,MNXR100678,1,Transport removed
FACOAE180,MNXR190988,0,MNXR190988
GULND,MNXR188187,0,MNXR188187
FAOXC226,MNXR99355,0,MNXR99355
RE0453N,MNXR103447~,0,MNXR103447
RE0512M,MNXR103448~,0,MNXR103448
FAOXC226205x,MNXR99356~,0,MNXR99356
FAOXC240200x_1,MNXR99359,0,MNXR99359
RE2235R,MNXR103638,0,MNXR103638
RE2269E,MNXR103643,0,MNXR103643
RE2270E,MNXR103644,0,MNXR103644
RE2304E,MNXR162467,0,MNXR162467
RE2428M,MNXR103671,0,MNXR103671
ASCBt5,MNXR138072,1,Transport removed
r2371,MNXR106253,1,Transport removed
r2372,MNXR106254,1,Transport removed
AKGCITtm,MNXR95654,1,Transport removed
r2376,MNXR106257,1,Transport removed
RE2514E,MNXR103688,0,MNXR103688
RE2541C,MNXR103697,0,MNXR103697
RE2541E,MNXR103697~,0,MNXR103697
RE2624M,MNXR95799~~,0,MNXR95799
RE2624X,MNXR95799~~~,0,MNXR95799
r2378,MNXR106259,1,Transport removed
r2379,MNXR106260,1,Transport removed
r2380,MNXR106261,1,Transport removed
RE2635R,MNXR188786,0,MNXR188786
r2381,MNXR106262,1,Transport removed
r2386,MNXR106266,1,Transport removed
RE2636R,MNXR103708,0,MNXR103708
RE2637C,MNXR162470,0,MNXR162470
r2389,MNXR106269,1,Transport removed
RE2637X,MNXR162470~,0,MNXR162470
r2390,MNXR106270,1,Transport removed
RE2638C,MNXR162471,0,MNXR162471
r2391,MNXR106271,1,Transport removed
r2392,MNXR106272,1,Transport removed
r2393,MNXR106273,1,Transport removed
r2394,MNXR106274,1,Transport removed
RE2640C,MNXR103709,0,MNXR103709
RE2649C,MNXR188790~,0,MNXR188790
RE3185M,MNXR162500,0,MNXR162500
RE3186M,MNXR162501,0,MNXR162501
RE3189M,MNXR162502,0,MNXR162502
RE3190M,MNXR162503,0,MNXR162503
RE3191M,MNXR162504,0,MNXR162504
RE3195M,MNXR162508,0,MNXR162508
FAOXC241181x,MNXR99361,0,MNXR99361
RE3225C,MNXR103831,0,MNXR103831
r2420,MNXR106293,1,Transport removed
r2425,MNXR106294,1,Transport removed
RE3226C,MNXR103832,0,MNXR103832
FAOXC80,MNXR99373,0,MNXR99373
RE1517X,MNXR162456~,0,MNXR162456
RE1518M,MNXR162457~,0,MNXR162457
RE1521M,MNXR162459,0,MNXR162459
RE1521X,MNXR162459~,0,MNXR162459
RE1523M,MNXR162461,0,MNXR162461
RE1523X,MNXR162461~,0,MNXR162461
RE1525M,MNXR103515,0,MNXR103515
RE1525X,MNXR103515~,0,MNXR103515
RE3258C,MNXR103853,0,MNXR103853
RE1531X,MNXR162462~,0,MNXR162462
RE3259C,MNXR103854,0,MNXR103854
RE1532M,MNXR162463,0,MNXR162463
RE1532X,MNXR162463~,0,MNXR162463
RE3268R_1,MNXR190362~,0,MNXR190362
FAS100COA,MNXR191047,0,MNXR191047
PI35P3P,MNXR102702,0,MNXR102702
RE3273C_1,MNXR162512~,0,MNXR162512
RE1533M,MNXR162464~,0,MNXR162464
RE1573M,MNXR189175~,0,MNXR189175
RE1573X,MNXR189175~~,0,MNXR189175
RE1709N,MNXR103536,0,MNXR103536
RE3301C_1,MNXR162513,0,MNXR162513
RE3346C,MNXR162514~,0,MNXR162514
RE3381E,MNXR143342~,0,MNXR143342
RE1796M,MNXR103539~,0,MNXR103539
HSD3B7,MNXR100731,0,MNXR100731
RE1807M,MNXR103542,0,MNXR103542
RE1834C,MNXR146271~,0,MNXR146271
RE1834X,MNXR146271~~,0,MNXR146271
RE3430C_1,MNXR103898,0,MNXR103898
SCP3x,MNXR103560,0,MNXR103560
BAAT5x,MNXR153084~,0,MNXR153084
RE1846C,MNXR103561,0,MNXR103561
RE1860E,MNXR94723,0,MNXR94723
FAS120COA,MNXR99389,0,MNXR99389
B3GNT38g,MNXR189965,0,MNXR189965
RE2677R_1,MNXR189943,0,MNXR189943
GLYt7_311_r,MNXR100370,1,Transport removed
RE2759X,MNXR167812,0,MNXR167812
RE2766C,MNXR100717~,0,MNXR100717
PIt8,MNXR102875,1,Transport removed
2MB2COAc,MNXR94807,1,Transport removed
RE2912M,MNXR99156~,0,MNXR99156
FAS140COA,MNXR191055,0,MNXR191055
RE2985M,MNXR162476~,0,MNXR162476
RE2987X,MNXR158708~,0,MNXR158708
RE2988X,MNXR158709,0,MNXR158709
C100CPT1,MNXR189490,0,MNXR189490
C101CPT1,MNXR154970,0,MNXR154970
C10DCCACT,MNXR96374,1,Transport removed
C10DCc,MNXR96375,0,MNXR96375
C12DCACOT,MNXR190356,0,MNXR190356
RE2989X,MNXR158713,0,MNXR158713
RE2990X,MNXR158711~,0,MNXR158711
RE2992X,MNXR162477~,0,MNXR162477
RE2993X,MNXR158715~,0,MNXR158715
RE2994X,MNXR158714~,0,MNXR158714
RE2996X,MNXR158705,0,MNXR158705
RE2997X,MNXR162478,0,MNXR162478
RE3003M,MNXR162483,0,MNXR162483
RE3004M,MNXR162484,0,MNXR162484
RE3006M,MNXR162486,0,MNXR162486
PAPSR,MNXR145906,0,MNXR145906
RE3010M,MNXR103764~~,0,MNXR103764
RE3011M,MNXR103765,0,MNXR103765
RE3012C,MNXR103766,0,MNXR103766
RE3012M,MNXR103766~,0,MNXR103766
RE3012R,MNXR103766~~,0,MNXR103766
RE3015R,MNXR103769,0,MNXR103769
RE3432M,MNXR103901,0,MNXR103901
RE3432X,MNXR103901~,0,MNXR103901
RE3470C,MNXR103916,0,MNXR103916
RE3470M,MNXR103916~,0,MNXR103916
RE3488R,MNXR103923,0,MNXR103923
FAS180COA,MNXR191063,0,MNXR191063
RE3525C,MNXR143354,0,MNXR143354
FAOXC101C102m,MNXR157314~,0,MNXR157314
FAOXC101C102x,MNXR157315~,0,MNXR157315
RE3624M,MNXR162515,0,MNXR162515
FAOXC101C8m,MNXR157316~,0,MNXR157316
FAOXC102C101x,MNXR190370~,0,MNXR190370
FAOXC102C103m,MNXR157317,0,MNXR157317
FAOXC102C103x,MNXR157318,0,MNXR157318
FAOXC10DCC8DCx,MNXR157323,0,MNXR157323
FAOXC11BRC9BRx,MNXR157324,0,MNXR157324
FAOXC11C9m,MNXR157325,0,MNXR157325
FAOXC121C10x,MNXR157327,0,MNXR157327
FAOXC121x,MNXR190888~,0,MNXR190888
FAOXC122C101m,MNXR157328~,0,MNXR157328
SEBCOAPET,MNXR104307,0,MNXR104307
STRDNCCOAtxc,MNXR104601,1,Transport removed
FAS80COA_L,MNXR99415,0,MNXR99415
SUBERCACT,MNXR96431,1,Transport removed
SUCCOAPET,MNXR104617,0,MNXR104617
ALAATB0tc,MNXR95681,1,Transport removed
ASCBSVCTtc,MNXR138068,1,Transport removed
BALABETAtc,MNXR96210,1,Transport removed
CYSATB0tc,MNXR96991,1,Transport removed
TTDCPT1,MNXR189492~,0,MNXR189492
C141ACBP,MNXR154979,1,Transport removed
C141CPT1,MNXR154980,0,MNXR154980
C141OHc,MNXR154981,0,MNXR154981
C142ACBP,MNXR154983,1,Transport removed
C161OHc,MNXR154999,0,MNXR154999
C162OHc,MNXR155001,0,MNXR155001
C16DCc,MNXR155003,0,MNXR155003
FA160COAabcp_1,MNXR190976,1,Transport removed
CYSTALArBATtc,MNXR97011,1,Transport removed
FOLt,MNXR105408,1,Transport removed
GLCSGLT1le,MNXR100225,1,Transport removed
GLNyLATthc,MNXR100264,1,Transport removed
GLYGLYCNc,MNXR100345,0,MNXR100345
GLYGLYPEPT1tc,MNXR100346,1,Transport removed
GLYPROPEPT1tc,MNXR100359,1,Transport removed
GLYSARCNc,MNXR100361,0,MNXR100361
C181OHc,MNXR155005,0,MNXR155005
C30CPT1,MNXR96409~~,0,MNXR96409
C40CPT1,MNXR96414~,0,MNXR96414
C4OHc,MNXR96417,0,MNXR96417
C4x,MNXR96414~~,0,MNXR96414
C50CPT1,MNXR190754,0,MNXR190754
GLYSARPEPT1tc,MNXR100362,1,Transport removed
GLYSNAT5tc,MNXR100363,1,Transport removed
HISyLATthc,MNXR100651,1,Transport removed
ILEATB0tc,MNXR100815,1,Transport removed
LEUyLAThtc,MNXR101059,1,Transport removed
LYSATB0tc,MNXR101255,1,Transport removed
METyLATthc,MNXR101494,1,Transport removed
OCDEAFABP1tc,MNXR99110,1,Transport removed
C6CRNtcx,MNXR155010,1,Transport removed
C81CPT1,MNXR155011,0,MNXR155011
C8DCc,MNXR96430~,0,MNXR96430
C9BRxtc,MNXR96433,1,Transport removed
DCATDc,MNXR97181,1,Transport removed
DCSPTN1COAtxc,MNXR97195,1,Transport removed
DOCO13ECOAtxc,MNXR155970,1,Transport removed
FATP4t,MNXR99453,1,Transport removed
FAOXC160140x,MNXR99296,0,MNXR99296
FAOXC181C161m,MNXR157367,0,MNXR157367
FAOXC181C161x,MNXR157368,0,MNXR157368
FADH2ETC,MNXR99211,0,MNXR99211
FE3t,MNXR99522,1,Transport removed
ACP1e,MNXR192636~,0,MNXR192636
GLUPROASCT1,MNXR100286,1,Transport removed
INSt5,MNXR100852,1,Transport removed
FAOXC182C182OHm,MNXR157371,0,MNXR157371
FAOXC183C163Gm,MNXR157372,0,MNXR157372
FAOXC184C163m,MNXR157374~,0,MNXR157374
IPDDI,MNXR100796,0,MNXR100796
FAOXC184C164x,MNXR157376,0,MNXR157376
FAOXC184x,MNXR157377~,0,MNXR157377
FAOXC185m,MNXR157379,0,MNXR157379
FAOXC201C181x,MNXR157381,0,MNXR157381
FAOXC204C184m,MNXR157382,0,MNXR157382
FAOXC205C184x,MNXR157384,0,MNXR157384
FAOXC205C185m,MNXR157385,0,MNXR157385
MEVK1,MNXR101495,0,MNXR101495
MTHFR3,MNXR145718,0,MNXR145718
PGLc,MNXR188641~,0,MNXR188641
PMEVK,MNXR103043,0,MNXR103043
PNTOt5,MNXR103055,1,Transport removed
FAOXC225C204x,MNXR157387~,0,MNXR157387
FAOXC225m,MNXR157390,0,MNXR157390
FAOXC225x,MNXR157390~,0,MNXR157390
FAOXC226C205m,MNXR157391,0,MNXR157391
RPEc,MNXR104083~,0,MNXR104083
TRPB0AT3tc,MNXR163048,1,Transport removed
CAMPt,MNXR96448,1,Transport removed
FAOXC226C225x,MNXR157392~,0,MNXR157392
FAOXC226C227m,MNXR157393,0,MNXR157393
FATP5t,MNXR99454,1,Transport removed
FAOXC226m,MNXR157394,0,MNXR157394
FAOXC22C20x,MNXR157396,0,MNXR157396
FAOXC241C221x,MNXR157398,0,MNXR157398
FAOXC24C22x,MNXR157399,0,MNXR157399
FRUt4,MNXR99665,1,Transport removed
GCHOLAt3,MNXR100072,1,Transport removed
RIBFLVt3o,MNXR104032,1,Transport removed
CHSTEROLt,MNXR96713~,1,Transport removed
FAOXC5C3x,MNXR157401,0,MNXR157401
FAOXC5C5DCc,MNXR157402,0,MNXR157402
FAOXC5OHc,MNXR157403,0,MNXR157403
FAOXC61C4m,MNXR157404,0,MNXR157404
FAOXC61C4x,MNXR157404~,0,MNXR157404
FAOXC61x,MNXR190372~,0,MNXR190372
FAOXC6C4m,MNXR157405,0,MNXR157405
FAOXC7C5m,MNXR157409,0,MNXR157409
FAOXC81C61x,MNXR157411,0,MNXR157411
r0963,MNXR105408~,1,Transport removed
LNELDCCRNte,MNXR159216,1,Transport removed
ODECRNte,MNXR160163,1,Transport removed
PMTCRNte,MNXR162277,1,Transport removed
HDCECRNte,MNXR158108,1,Transport removed
FAOXC8C6x,MNXR157413,0,MNXR157413
FAOXMC10OHMC10r,MNXR99380,0,MNXR99380
FAOXTC101TC102m,MNXR157418,0,MNXR157418
FAOXTC102C101m,MNXR157419,0,MNXR157419
FAOXTC122TC101m,MNXR157420,0,MNXR157420
FAOXTC122m,MNXR157421,0,MNXR157421
C14825c,MNXR110765,0,MNXR110765
FAOXTC142TC122m,MNXR192443,0,MNXR192443
GLUTCOAACBP,MNXR157834,1,Transport removed
LCAT12e,MNXR159099,0,MNXR159099
LCAT13e,MNXR159100,0,MNXR159100
LCAT54e,MNXR159144,0,MNXR159144
LCAT15e,MNXR159102,0,MNXR159102
HDDACBP,MNXR188225,1,Transport removed
HDECAACBP,MNXR188227,1,Transport removed
HDECEACBP,MNXR158114,1,Transport removed
MAGOLE_HSe,MNXR159533,0,MNXR159533
LPS5e,MNXR159446,0,MNXR159446
PCHOLMYR_HSPLA2,MNXR160392,0,MNXR160392
PCHOLPALM_HSPLA2,MNXR160424,0,MNXR160424
HEXCOAACBP,MNXR190394,1,Transport removed
PEPALM_HSPLA2,MNXR160517,0,MNXR160517
FATP6t,MNXR99455,1,Transport removed
PCHOLSTE_HSPLA2,MNXR160425,0,MNXR160425
PCHOL2OLE_HSPLA2,MNXR160377,0,MNXR160377
PCHOL2STE_HSPLA2,MNXR160380,0,MNXR160380
HEXDICOAACBP,MNXR158156~,1,Transport removed
HOCDACBP,MNXR158904,1,Transport removed
HOCTDACBP,MNXR158909,1,Transport removed
PCHOLN15_HSPLA2,MNXR160395,0,MNXR160395
PCHOLN183_HSPLA2,MNXR160399,0,MNXR160399
PCHOLN19_HSPLA2,MNXR160401,0,MNXR160401
PCHOLN201_HSPLA2,MNXR160403,0,MNXR160403
PCHOLN204_HSPLA2,MNXR160407,0,MNXR160407
PCHOLDEIC_HSPLA2,MNXR160383,0,MNXR160383
PCHOLLINL_HSPLA2,MNXR160391,0,MNXR160391
OCD11CRNCACT,MNXR102140,1,Transport removed
OCD11CRNCPT2_1,MNXR160148~,0,MNXR160148
OCTDEC2ACBP,MNXR160154,1,Transport removed
OCTDECCACT,MNXR160156,1,Transport removed
OCTDECCPT2,MNXR168576~,0,MNXR168576
PRISTCOAtcx,MNXR103183,1,Transport removed
SEBCOACROT,MNXR96375~,0,MNXR96375
PALFATPtc,MNXR188609,1,Transport removed
FATP9t,MNXR99458,1,Transport removed
PEHSFABPe,MNXR102505,1,Transport removed
PMTCOAFABP1tc_1,MNXR188676,1,Transport removed
PROGLYPEPT1tc,MNXR103189,1,Transport removed
AMPTASEPG,MNXR95829,0,MNXR95829
SERATB0tc,MNXR104333,1,Transport removed
TAUBETAtc,MNXR104729,1,Transport removed
TAUPAT1c,MNXR104731,1,Transport removed
THRATB0tc,MNXR104837,1,Transport removed
25HVITD3c,MNXR151398~,0,MNXR151398
BIDGLCURr,MNXR154864,0,MNXR154864
CHOLESACATc_1,MNXR155234,0,MNXR155234
CHOLESTle_1,MNXR155235,0,MNXR155235
DPMVD,MNXR153392~,0,MNXR153392
THMDt5,MNXR104820,1,Transport removed
OROTGLUt,MNXR102228,1,Transport removed
LKYNRtr2,MNXR159214,1,Transport removed
LKYNRtr3,MNXR159215,1,Transport removed
KYNATEtr,MNXR159084,1,Transport removed
QULNtr,MNXR162440,1,Transport removed
LCAT18e,MNXR159105,0,MNXR159105
LCAT19e,MNXR159106,0,MNXR159106
LCAT21e,MNXR159111,0,MNXR159111
LCAT23e,MNXR159113,0,MNXR159113
LCAT25e,MNXR159114,0,MNXR159114
LCAT2e,MNXR159117,0,MNXR159117
LCAT30e,MNXR159118,0,MNXR159118
LCAT32e,MNXR159120,0,MNXR159120
LCAT35e,MNXR159123,0,MNXR159123
LCAT37e,MNXR159125,0,MNXR159125
LCAT38e,MNXR159126,0,MNXR159126
LCAT3e,MNXR159128,0,MNXR159128
LCAT40e,MNXR159129,0,MNXR159129
HEPDECETH,MNXR158131,0,MNXR158131
