Original ID,Raw MetaNetX ID,transport,Final ID
AAT,MNXR95698,0,MNXR95698
ALATLm,ALATLm,0,ALATLm
ASNTLm,ASNTLm,0,ASNTLm
ASPO,MNXR96088,0,MNXR96088
ASPOm,MNXR96088~,0,MNXR96088
ASPTLm,ASPTLm,0,ASPTLm
ASNTL,MNXR96064,0,MNXR96064
ASPTL,MNXR153042,0,MNXR153042
ALATL,MNXR152940,0,MNXR152940
ALATAH,ALATAH,0,ALATAH
ASNTAH,ASNTAH,0,ASNTAH
ASPTAH,ASPTAH,0,ASPTAH
ASPATh,MNXR192556,0,MNXR192556
ASPS,MNXR153021,0,MNXR153021
ASPSE,MNXR96056,0,MNXR96056
ACGAMPM,MNXR95250,0,MNXR95250
G6PDA,MNXR99905,0,MNXR99905
UDPACGLP,MNXR146658,0,MNXR146658
GF6PTA,MNXR144996,0,MNXR144996
UMPU,MNXR151318,0,MNXR151318
AOTA,MNXR95388,0,MNXR95388
AOTAm,MNXR95388~,0,MNXR95388
GACT,MNXR102221,0,MNXR102221
LGGSOR,LGGSOR,0,LGGSOR
PROOR,MNXR103186,0,MNXR103186
AAAT,MNXR190531,0,MNXR190531
AABHH,MNXR95133,0,MNXR95133
AGGPR,MNXR95530,0,MNXR95530
AGK,MNXR95256,0,MNXR95256
AODAA,MNXR95377,0,MNXR95377
ARGT,MNXR153020,0,MNXR153020
G5DH,MNXR99896,0,MNXR99896
G5DHm,MNXR99896~,0,MNXR99896
G5DHx,MNXR99896~~,0,MNXR99896
ORNTArm,MNXR102220,0,MNXR102220
P5CR,MNXR102302,0,MNXR102302
P5CRm,MNXR102302~,0,MNXR102302
PROTL,MNXR146134,0,MNXR146134
PCOR,PCOR,0,PCOR
THPOR,THPOR,0,THPOR
P3H5COR,P3H5COR,0,P3H5COR
ARGTAH,ARGTAH,0,ARGTAH
PROTAH,PROTAH,0,PROTAH
ARGSL,MNXR138059,0,MNXR138059
OCT,MNXR102137,0,MNXR102137
OCTh,MNXR102137~,0,MNXR102137
OCTm,MNXR102137~~,0,MNXR102137
ARGSS,MNXR138060,0,MNXR138060
GDPMANNE1,GDPMANNE1,0,GDPMANNE1
GDPMANNE2,GDPMANNE2,0,GDPMANNE2
GDPMANNE3,GDPMANNE3,0,GDPMANNE3
ASCBOR4,ASCBOR4,0,ASCBOR4
GTHDHu,MNXR191861,0,MNXR191861
UDPGLCURH,MNXR105069,0,MNXR105069
GDPGALP,GDPGALP,0,GDPGALP
GAL1PP,GAL1PP,0,GAL1PP
GALTLOR,GALTLOR,0,GALTLOR
ASCBOR2,ASCBOR2,0,ASCBOR2
