Original ID,Raw MetaNetX ID,Final ID
ADENOSYL-HOMO-CYS_c,MNXM19_c,MNXM19
CPD1F-129_c,MNXM736699_c,MNXM736699
DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR_c,MNXM90905_c,MNXM90905
PROTON_c,MNXM1_c,MNXM1
NADP_c,MNXM5_c,MNXM5
CHOLESTEROL_c,MNXM726122_c,MNXM726122
NADPH_c,MNXM738702_c,MNXM738702
HOMO-CYS_c,MNXM114070_c,MNXM114070
BETAINE_c,MNXM289_c,MNXM289
MET_c,MNXM738804_c,MNXM738804
NADH_c,MNXM10_c,MNXM10
DIMETHYL-GLYCINE_c,MNXM464_c,MNXM464
OXYGEN-MOLECULE_c,MNXM735438_c,MNXM735438
NAD_c,MNXM8_c,MNXM8
WATER_c,MNXM03_c,MNXM03
CPD1F-130_c,MNXM731637_c,MNXM731637
m7G5-pppRm-mRNAs_c,MNXM741055_c,MNXM741055
Oxidized-ferredoxins_c,MNXM178_c,MNXM178
S-ADENOSYLMETHIONINE_c,MNXM16_c,MNXM16
m7G5-pppR-mRNAs_c,MNXM1104795_c,MNXM1104795
m7G5-pppAm-mRNAs_c,MNXM739977_c,MNXM739977
m7G5-pppm6Am-mRNAs_c,MNXM1101115_c,MNXM1101115
CPD-13694_c,MNXM9919_c,MNXM9919
CPD-15152_c,MNXM1903_c,MNXM1903
CPD-13695_c,MNXM8088_c,MNXM8088
CPD-15153_c,MNXM90440_c,MNXM90440
DNA-6-O-Methyl-Guanines_c,MNXM731694_c,MNXM731694
PROT-CYS_c,MNXM73306_c,MNXM73306
DNA-Guanines_c,MNXM17366_c,MNXM17366
ACETYL-COA_c,MNXM1104266_c,MNXM1104266
Protein-S-methyl-L-cysteine_c,MNXM148778_c,MNXM148778
CPD1F-133_c,MNXM583_c,MNXM583
SCOPOLIN_c,MNXM4822_c,MNXM4822
CPD-7158_c,MNXM91407_c,MNXM91407
CPD-13700_c,MNXM6835_c,MNXM6835
CPD-9957_c,MNXM7857_c,MNXM7857
CPD-13699_c,MNXM9940_c,MNXM9940
CPD-14746_c,MNXM113515_c,MNXM113515
CPD-14756_c,MNXM114703_c,MNXM114703
GLYOX_c,MNXM69_c,MNXM69
CPD-207_c,MNXM502_c,MNXM502
OXALATE_c,MNXM291_c,MNXM291
CPD-8132_c,MNXM87071_c,MNXM87071
HYDROGEN-PEROXIDE_c,MNXM732621_c,MNXM732621
GLY_c,MNXM29_c,MNXM29
CPD-14757_c,MNXM114702_c,MNXM114702
CPD-11715_c,MNXM4775_c,MNXM4775
CO-A_c,MNXM727276_c,MNXM727276
PALMITYL-COA_c,MNXM88_c,MNXM88
CPD-14760_c,MNXM114675_c,MNXM114675
1-CARBOXYVINYL-CARBOXYPHOSPHONATE_c,MNXM2588_c,MNXM2588
CPD-11740_c,MNXM5657_c,MNXM5657
CPD-14758_c,MNXM114676_c,MNXM114676
CPD-14766_c,MNXM35167_c,MNXM35167
GLYCOLLATE_c,MNXM222_c,MNXM222
PHOSPHORYL-ETHANOLAMINE_c,MNXM187_c,MNXM187
PHTYOSPHINGOSINE-1-P_c,MNXM1104415_c,MNXM1104415
5-P-BETA-D-RIBOSYL-AMINE_c,MNXM1104549_c,MNXM1104549
PPI_c,MNXM11_c,MNXM11
CPD-14795_c,MNXM1100890_c,MNXM1100890
3-HYDROHYDROXYPHOSPHORYLPYRUVATE_c,MNXM2328_c,MNXM2328
CARBON-DIOXIDE_c,MNXM13_c,MNXM13
UTP_c,MNXM1101474_c,MNXM1101474
ATP_c,MNXM3_c,MNXM3
CPD-7246_c,MNXM732901_c,MNXM732901
ADP_c,MNXM40333_c,MNXM40333
Pi_c,MNXM9_c,MNXM9
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE_c,MNXM463_c,MNXM463
CPD-8050_c,MNXM727873_c,MNXM727873
CPD-14808_c,MNXM1102164_c,MNXM1102164
GLYCEROL-3P_c,MNXM66_c,MNXM66
CPD-13524_c,MNXM162234_c,MNXM162234
CPD0-2171_c,MNXM767_c,MNXM767
CPD-10284_c,MNXM707_c,MNXM707
2-ALPHA-HYDROXYETHYL-THPP_c,MNXM1705_c,MNXM1705
Pyruvate-dehydrogenase-lipoate_c,MNXM9070_c,MNXM9070
Pyruvate-dehydrogenase-acetylDHlipoyl_c,MNXM9069_c,MNXM9069
THIAMINE-PYROPHOSPHATE_c,MNXM256_c,MNXM256
CPD1F-90_c,MNXM1672_c,MNXM1672
Protein-phospho-L-histidines_c,MNXM726995_c,MNXM726995
CPD-520_c,MNXM620_c,MNXM620
Kinesin-Microtubules-Complex_c,MNXM147989_c,MNXM147989
Protein-Histidines_c,MNXM3704_c,MNXM3704
trans-2-cis-5-dienoyl-CoA_c,MNXM13079_c,MNXM13079
CPD-12018_c,MNXM6360_c,MNXM6360
R-3-hydroxyhexanoyl-ACPs_c,MNXM25370_c,MNXM25370
3-oxo-hexanoyl-ACPs_c,MNXM728606_c,MNXM728606
ADENOSINE_c,MNXM212_c,MNXM212
AMP_c,MNXM723601_c,MNXM723601
AMP_m,MNXM723601_m,MNXM723601
ADP_m,MNXM40333_m,MNXM40333
ADENOSINE_m,MNXM212_m,MNXM212
XYLITOL_c,MNXM737068_c,MNXM737068
L-XYLULOSE_c,MNXM1282_c,MNXM1282
ATP_m,MNXM3_m,MNXM3
PROTON_m,MNXM1_m,MNXM1
CPD-12115_c,MNXM558_c,MNXM558
REDUCED-MENAQUINONE_c,MNXM223_c,MNXM223
CPD-18532_c,MNXM163628_c,MNXM163628
GLT_c,MNXM89557_c,MNXM89557
2-KETOGLUTARATE_c,MNXM20_c,MNXM20
LL-DIAMINOPIMELATE_c,MNXM644_c,MNXM644
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE_c,MNXM722737_c,MNXM722737
CPD-7061_c,MNXM91266_c,MNXM91266
Reduced-ferredoxins_c,MNXM169_c,MNXM169
CPD-7063_c,MNXM736917_c,MNXM736917
CPD-7064_c,MNXM1108265_c,MNXM1108265
CPD-7066_c,MNXM725944_c,MNXM725944
2-OXOBUTANOATE_c,MNXM159_c,MNXM159
FORMATE_c,MNXM39_c,MNXM39
2-KETO-ISOVALERATE_c,MNXM238_c,MNXM238
METHYLENE-THF-GLU-N_c,MNXM162297_c,MNXM162297
THF-GLU-N_c,MNXM13027_c,MNXM13027
2-DEHYDROPANTOATE_c,MNXM959_c,MNXM959
PHYTOSPINGOSINE_c,MNXM1104920_c,MNXM1104920
Stearoyl-ACPs_c,MNXM3075_c,MNXM3075
Octadec-2-enoyl-ACPs_c,MNXM728717_c,MNXM728717
3-DEHYDRO-SHIKIMATE_c,MNXM611_c,MNXM611
STEAROYL-COA_c,MNXM272_c,MNXM272
DEHYDROQUINATE_c,MNXM478_c,MNXM478
ACP_c,MNXM147419_c,MNXM147419
2-HEXAPRENYL-3-METHYL-6-METHOXY-14-BENZ_c,MNXM738175_c,MNXM738175
2-HEXAPRENYL-6-METHOXY-14-BENZOQUINOL_c,MNXM5473_c,MNXM5473
3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P_c,MNXM1219_c,MNXM1219
Glucopyranose_c,MNXM735623_c,MNXM735623
CPD-13122_c,MNXM14745_c,MNXM14745
CPD-12565_c,MNXM5834_c,MNXM5834
CPD-12825_c,MNXM3967_c,MNXM3967
CPD-36_c,MNXM731604_c,MNXM731604
D-ERYTHRULOSE_c,MNXM3572_c,MNXM3572
N-acetyl-D-galactosamine_c,MNXM1105934_c,MNXM1105934
VAL_c,MNXM199_c,MNXM199
CPD-352_c,MNXM733897_c,MNXM733897
NAD-P-OR-NOP_c,MNXM137_c,MNXM137
